#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3721     1.09728     1.10162  0.00109392
        3722      1.1015     1.10162  0.00109363
        3723     1.10573     1.10162  0.00109333
        3724     1.11019     1.10163  0.00109304
        3725     1.11563     1.10163  0.00109275
        3726     1.12169     1.10163  0.00109247
        3727     1.12615     1.10164   0.0010922
        3728     1.12637     1.10165  0.00109193
        3729     1.12128     1.10165  0.00109165
        3730     1.11202     1.10166  0.00109136
        3731     1.10105     1.10166  0.00109107
        3732       1.091     1.10165  0.00109078
        3733     1.08364     1.10165   0.0010905
        3734     1.07948     1.10164  0.00109022
        3735     1.07777     1.10164  0.00108995
        3736     1.07701     1.10163  0.00108968
        3737     1.07544     1.10162  0.00108941
        3738     1.07169     1.10161  0.00108914
        3739     1.06515      1.1016   0.0010889
        3740     1.05618     1.10159  0.00108867
        3741     1.04605     1.10158  0.00108848
        3742     1.03662     1.10156  0.00108833
        3743     1.02992     1.10154  0.00108821
        3744     1.02774     1.10152   0.0010881
        3745     1.03121      1.1015  0.00108797
        3746     1.04052     1.10149   0.0010878
        3747     1.05494     1.10147  0.00108758
        3748     1.07301     1.10147  0.00108732
        3749     1.09305     1.10146  0.00108703
        3750     1.11337     1.10147  0.00108674
        3751     1.13215     1.10147  0.00108648
        3752     1.14739     1.10149  0.00108626
        3753     1.15697      1.1015  0.00108607
        3754     1.15911     1.10152  0.00108589
        3755     1.15298     1.10153  0.00108569
        3756     1.13907     1.10154  0.00108545
        3757     1.11933     1.10155  0.00108517
        3758     1.09686     1.10154  0.00108488
        3759     1.07535     1.10154  0.00108461
        3760     1.05816     1.10153  0.00108439
        3761     1.04753     1.10151  0.00108419
        3762     1.04411      1.1015  0.00108401
        3763     1.04716     1.10148  0.00108382
        3764     1.05551     1.10147   0.0010836
        3765     1.06859     1.10146  0.00108335
        3766     1.08681     1.10146  0.00108307
        3767     1.11031     1.10146  0.00108278
        3768     1.13749     1.10147  0.00108254
        3769     1.16509     1.10149  0.00108238
        3770      1.1898     1.10151  0.00108235
        3771     1.20956     1.10154  0.00108244
        3772     1.22357     1.10157  0.00108264
        3773     1.23179      1.1016   0.0010829
        3774     1.23461     1.10164  0.00108319
        3775     1.23256     1.10167  0.00108346
        3776     1.22624     1.10171  0.00108367
        3777     1.21623     1.10174  0.00108381
        3778     1.20317     1.10176  0.00108385
        3779      1.1877     1.10179  0.00108381
        3780     1.17046     1.10181  0.00108367
        3781     1.15206     1.10182  0.00108347
        3782     1.13306     1.10183  0.00108321
        3783     1.11425     1.10183  0.00108293
        3784     1.09671     1.10183  0.00108264
        3785     1.08174     1.10182  0.00108237
        3786     1.07038     1.10182  0.00108212
        3787      1.0629     1.10181  0.00108188
        3788     1.05858     1.10179  0.00108166
        3789     1.05607     1.10178  0.00108144
        3790     1.05396     1.10177  0.00108123
        3791     1.05111     1.10176  0.00108102
        3792     1.04666     1.10174  0.00108084
        3793      1.0403     1.10173  0.00108067
        3794     1.03293     1.10171  0.00108054
        3795     1.02653     1.10169  0.00108044
        3796     1.02264     1.10167  0.00108035
        3797     1.02116     1.10165  0.00108028
        3798     1.02093     1.10162   0.0010802
        3799     1.02125      1.1016  0.00108012
        3800     1.02237     1.10158  0.00108004
        3801     1.02511     1.10156  0.00107994
        3802     1.03027     1.10154  0.00107982
        3803     1.03839     1.10153  0.00107967
        3804     1.04934     1.10151  0.00107947
        3805     1.06211      1.1015  0.00107923
        3806     1.07509      1.1015  0.00107897
        3807     1.08664     1.10149   0.0010787
        3808     1.09536     1.10149  0.00107841
        3809     1.10023     1.10149  0.00107813
        3810     1.10066     1.10149  0.00107785
        3811     1.09672     1.10149  0.00107757
        3812     1.08928     1.10148  0.00107729
        3813     1.08008     1.10148  0.00107702
        3814     1.07142     1.10147  0.00107677
        3815     1.06565     1.10146  0.00107653
        3816     1.06439     1.10145  0.00107629
        3817     1.06807     1.10144  0.00107604
        3818     1.07602     1.10144  0.00107578
        3819     1.08698     1.10143  0.00107551
        3820     1.09968     1.10143  0.00107522
        3821     1.11311     1.10144  0.00107495
        3822     1.12631     1.10144  0.00107469
        3823     1.13806     1.10145  0.00107445
        3824     1.14696     1.10146  0.00107423
        3825     1.15178     1.10148  0.00107403
        3826       1.152     1.10149  0.00107383
        3827     1.14796      1.1015  0.00107362
        3828     1.14069     1.10151  0.00107339
        3829     1.13134     1.10152  0.00107314
        3830     1.12085     1.10153  0.00107287
        3831     1.11006     1.10153  0.00107259
        3832     1.10013     1.10153  0.00107231
        3833     1.09251     1.10152  0.00107203
        3834     1.08845     1.10152  0.00107176
        3835      1.0884     1.10152  0.00107148
        3836     1.09177     1.10152  0.00107121
        3837     1.09722     1.10151  0.00107093
        3838     1.10328     1.10151  0.00107065
        3839      1.1089     1.10152  0.00107037
        3840     1.11395     1.10152   0.0010701
        3841     1.11922     1.10152  0.00106983
        3842     1.12622     1.10153  0.00106957
        3843     1.13667     1.10154  0.00106933
        3844      1.1519     1.10155  0.00106913
        3845     1.17205     1.10157  0.00106901
        3846     1.19563      1.1016  0.00106902
        3847     1.21978     1.10163  0.00106918
        3848     1.24119     1.10166  0.00106952
        3849     1.25707      1.1017     0.00107
        3850     1.26571     1.10175  0.00107057
        3851     1.26663     1.10179  0.00107115
        3852     1.26028     1.10183  0.00107166
        3853     1.24764     1.10187  0.00107205
        3854     1.22979      1.1019  0.00107229
        3855     1.20796     1.10193  0.00107236
        3856     1.18379     1.10195  0.00107229
        3857     1.15948     1.10196  0.00107212
        3858     1.13738     1.10197  0.00107188
        3859     1.11909     1.10198  0.00107161
        3860      1.1048     1.10198  0.00107133
        3861     1.09366     1.10198  0.00107106
        3862     1.08458     1.10197  0.00107079
        3863     1.07695     1.10197  0.00107053
        3864     1.07077     1.10196  0.00107029
        3865      1.0663     1.10195  0.00107005
        3866     1.06385     1.10194  0.00106982
        3867     1.06371     1.10193  0.00106959
        3868     1.06606     1.10192  0.00106935
        3869     1.07074     1.10191   0.0010691
        3870     1.07707      1.1019  0.00106885
        3871     1.08399      1.1019  0.00106858
        3872     1.09045      1.1019  0.00106831
        3873     1.09583      1.1019  0.00106803
        3874     1.10027      1.1019  0.00106776
        3875     1.10461      1.1019  0.00106748
        3876     1.10998      1.1019  0.00106721
        3877     1.11688      1.1019  0.00106694
        3878     1.12447     1.10191  0.00106668
        3879     1.13089     1.10192  0.00106643
        3880     1.13419     1.10192  0.00106619
        3881     1.13323     1.10193  0.00106595
        3882     1.12792     1.10194  0.00106569
        3883     1.11912     1.10194  0.00106543
        3884     1.10834     1.10194  0.00106516
        3885     1.09757     1.10194  0.00106488
        3886     1.08903     1.10194  0.00106461
        3887     1.08475     1.10194  0.00106435
        3888     1.08614     1.10193  0.00106408
        3889     1.09338     1.10193  0.00106381
        3890     1.10517     1.10193  0.00106354
        3891     1.11909     1.10193  0.00106327
        3892     1.13238     1.10194  0.00106303
        3893     1.14278     1.10195  0.00106281
        3894     1.14894     1.10196   0.0010626
        3895     1.15029     1.10198   0.0010624
        3896     1.14692     1.10199  0.00106219
        3897     1.13946       1.102  0.00106196
        3898     1.12929     1.10201  0.00106171
        3899     1.11846     1.10201  0.00106145
        3900     1.10928     1.10201  0.00106118
        3901     1.10359     1.10201  0.00106091
        3902     1.10218     1.10201  0.00106064
        3903     1.10467     1.10201  0.00106036
        3904     1.11002     1.10201  0.00106009
        3905     1.11694     1.10202  0.00105983
        3906     1.12427     1.10202  0.00105957
        3907     1.13108     1.10203  0.00105933
        3908     1.13679     1.10204   0.0010591
        3909      1.1412     1.10205  0.00105887
        3910     1.14439     1.10206  0.00105866
        3911     1.14644     1.10207  0.00105845
        3912     1.14724     1.10208  0.00105824
        3913     1.14663      1.1021  0.00105803
        3914     1.14476     1.10211  0.00105782
        3915     1.14237     1.10212   0.0010576
        3916     1.14056     1.10213  0.00105737
        3917     1.14017     1.10214  0.00105715
        3918     1.14131     1.10215  0.00105692
        3919     1.14318     1.10216  0.00105671
        3920      1.1445     1.10217  0.00105649
        3921     1.14418     1.10218  0.00105628
        3922     1.14189     1.10219  0.00105605
        3923     1.13818      1.1022  0.00105583
        3924     1.13421     1.10221  0.00105559
        3925     1.13124     1.10221  0.00105534
        3926     1.13027     1.10222   0.0010551
        3927     1.13181     1.10223  0.00105486
        3928     1.13594     1.10224  0.00105462
        3929     1.14229     1.10225  0.00105441
        3930     1.15011     1.10226  0.00105421
        3931     1.15839     1.10227  0.00105404
        3932     1.16604     1.10229  0.00105389
        3933     1.17221     1.10231  0.00105377
        3934      1.1766     1.10233  0.00105368
        3935     1.17953     1.10235  0.00105359
        3936     1.18182     1.10237  0.00105352
        3937     1.18447     1.10239  0.00105346
        3938     1.18808     1.10241  0.00105341
        3939     1.19228     1.10243  0.00105339
