#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3777     1.39753     2.08556  0.00718168
        3778     1.49354     2.08541  0.00718149
        3779     1.59812     2.08528  0.00718074
        3780     1.70978     2.08518  0.00717953
        3781     1.82339     2.08511  0.00717797
        3782     1.93417     2.08507  0.00717618
        3783     2.03837     2.08506  0.00717429
        3784     2.12743     2.08507   0.0071724
        3785     2.19574      2.0851  0.00717057
        3786     2.24406     2.08514   0.0071688
        3787     2.27909     2.08519  0.00716709
        3788     2.30404     2.08525  0.00716543
        3789     2.32762     2.08531  0.00716382
        3790     2.35727     2.08538  0.00716229
        3791     2.39454     2.08546  0.00716087
        3792     2.43909     2.08556  0.00715959
        3793     2.48712     2.08566  0.00715848
        3794     2.52847     2.08578  0.00715755
        3795     2.55291      2.0859  0.00715672
        3796     2.56403     2.08603  0.00715594
        3797     2.56771     2.08616  0.00715518
        3798     2.56475     2.08628  0.00715441
        3799      2.5561     2.08641  0.00715359
        3800     2.53447     2.08652  0.00715268
        3801     2.50068     2.08663  0.00715163
        3802     2.45122     2.08673  0.00715039
        3803     2.38582     2.08681  0.00714894
        3804     2.31304     2.08687  0.00714731
        3805     2.23948     2.08691  0.00714555
        3806     2.17917     2.08693  0.00714371
        3807     2.13496     2.08694  0.00714184
        3808     2.10921     2.08695  0.00713997
        3809     2.10965     2.08696   0.0071381
        3810     2.13349     2.08697  0.00713624
        3811     2.17618     2.08699   0.0071344
        3812     2.22706     2.08703  0.00713262
        3813     2.27282     2.08708  0.00713092
        3814     2.29942     2.08713  0.00712927
        3815     2.30365     2.08719  0.00712763
        3816      2.2834     2.08724  0.00712594
        3817     2.24027     2.08728  0.00712419
        3818     2.18333     2.08731  0.00712237
        3819     2.11666     2.08731  0.00712051
        3820     2.04493      2.0873  0.00711865
        3821     1.97733     2.08727  0.00711685
        3822     1.91557     2.08723  0.00711513
        3823     1.87049     2.08717  0.00711349
        3824     1.84708     2.08711  0.00711191
        3825     1.84768     2.08705  0.00711032
        3826     1.87028     2.08699  0.00710869
        3827     1.90896     2.08694  0.00710699
        3828     1.95978     2.08691  0.00710521
        3829     2.01439     2.08689  0.00710338
        3830     2.06854     2.08689  0.00710152
        3831     2.11945      2.0869  0.00709967
        3832     2.15836     2.08691  0.00709785
        3833     2.17896     2.08694  0.00709604
        3834     2.17631     2.08696  0.00709422
        3835     2.15665     2.08698   0.0070924
        3836     2.12481     2.08699  0.00709055
        3837     2.09079     2.08699  0.00708871
        3838     2.05726     2.08698  0.00708686
        3839     2.02475     2.08697  0.00708504
        3840     1.98866     2.08694  0.00708324
        3841     1.94296      2.0869  0.00708149
        3842     1.87717     2.08685  0.00707986
        3843     1.78541     2.08677  0.00707845
        3844     1.67161     2.08666  0.00707743
        3845     1.54261     2.08652  0.00707701
        3846     1.41573     2.08635  0.00707732
        3847     1.30598     2.08614  0.00707838
        3848     1.22902     2.08592  0.00708005
        3849     1.18945     2.08569  0.00708204
        3850     1.19041     2.08546  0.00708402
        3851     1.22962     2.08523  0.00708566
        3852     1.30356     2.08503  0.00708673
        3853     1.40442     2.08485  0.00708709
        3854     1.52365     2.08471  0.00708675
        3855     1.65367      2.0846  0.00708579
        3856      1.7854     2.08452  0.00708438
        3857     1.90391     2.08447  0.00708269
        3858     2.00156     2.08445  0.00708089
        3859     2.07681     2.08445  0.00707906
        3860     2.13792     2.08446  0.00707724
        3861     2.18817     2.08449  0.00707545
        3862     2.23016     2.08453  0.00707372
        3863     2.26437     2.08457  0.00707204
        3864     2.28801     2.08463  0.00707041
        3865     2.30218     2.08468  0.00706881
        3866     2.30002     2.08474   0.0070672
        3867     2.28886     2.08479  0.00706557
        3868      2.2646     2.08484  0.00706389
        3869     2.23111     2.08487  0.00706217
        3870     2.19325      2.0849   0.0070604
        3871     2.15915     2.08492   0.0070586
        3872     2.12904     2.08493  0.00705679
        3873     2.10367     2.08494  0.00705497
        3874     2.07674     2.08494  0.00705315
        3875     2.04344     2.08493  0.00705133
        3876     2.00244      2.0849  0.00704955
        3877     1.95773     2.08487   0.0070478
        3878     1.92329     2.08483  0.00704611
        3879     1.90413     2.08478  0.00704445
        3880     1.90452     2.08474  0.00704279
        3881     1.92668      2.0847  0.00704109
        3882     1.96439     2.08466  0.00703934
        3883     2.01031     2.08465  0.00703756
        3884     2.05337     2.08464  0.00703575
        3885       2.082     2.08464  0.00703394
        3886     2.08891     2.08464  0.00703213
        3887     2.06777     2.08463  0.00703032
        3888     2.01722     2.08462  0.00702853
        3889     1.94633     2.08458  0.00702682
        3890     1.86905     2.08453  0.00702523
        3891     1.79627     2.08445  0.00702381
        3892     1.74048     2.08436  0.00702256
        3893     1.70717     2.08427  0.00702143
        3894     1.69886     2.08417  0.00702032
        3895     1.71461     2.08407  0.00701916
        3896     1.75097     2.08399  0.00701788
        3897     1.80134     2.08391  0.00701645
        3898     1.85451     2.08386   0.0070149
        3899     1.90006     2.08381  0.00701326
        3900     1.92701     2.08377  0.00701158
        3901     1.93252     2.08373  0.00700989
        3902     1.92018     2.08369  0.00700822
        3903     1.89535     2.08364  0.00700659
        3904      1.8622     2.08358  0.00700502
        3905     1.83215     2.08352  0.00700352
        3906     1.80359     2.08345   0.0070021
        3907     1.78159     2.08337  0.00700073
        3908     1.76539     2.08329  0.00699941
        3909     1.75645      2.0832  0.00699812
        3910     1.75266     2.08312  0.00699684
        3911     1.75721     2.08304  0.00699555
        3912      1.7662     2.08296  0.00699423
        3913     1.78202     2.08288  0.00699287
        3914     1.79833     2.08281  0.00699146
        3915     1.81146     2.08274  0.00699001
        3916     1.81595     2.08267  0.00698856
        3917     1.81361      2.0826  0.00698711
        3918     1.80727     2.08253  0.00698568
        3919     1.80359     2.08246  0.00698426
        3920     1.80933     2.08239  0.00698283
        3921     1.82502     2.08232  0.00698136
        3922     1.84459     2.08226  0.00697984
        3923     1.86463     2.08221  0.00697828
        3924     1.87633     2.08215   0.0069767
        3925     1.87716      2.0821  0.00697512
        3926       1.865     2.08205  0.00697356
        3927     1.83854     2.08198  0.00697206
        3928     1.80076     2.08191  0.00697065
        3929     1.75582     2.08183  0.00696937
        3930     1.70766     2.08173  0.00696825
        3931     1.66218     2.08163   0.0069673
        3932     1.62396     2.08151   0.0069665
        3933     1.59413     2.08139  0.00696583
        3934     1.57349     2.08126  0.00696525
        3935     1.55694     2.08113  0.00696476
        3936     1.54026     2.08099  0.00696434
        3937     1.52271     2.08085  0.00696402
        3938     1.50399      2.0807  0.00696379
        3939      1.4956     2.08055  0.00696361
        3940     1.50889     2.08041  0.00696335
        3941     1.55495     2.08027  0.00696286
        3942      1.6331     2.08016  0.00696202
        3943      1.7438     2.08007  0.00696077
        3944     1.87149     2.08002  0.00695921
        3945     1.99912        2.08  0.00695748
        3946     2.10821     2.08001  0.00695572
        3947     2.18932     2.08004  0.00695401
        3948     2.23705     2.08008  0.00695236
        3949     2.25696     2.08012  0.00695075
        3950     2.26426     2.08017  0.00694914
        3951     2.26638     2.08021  0.00694754
        3952     2.28116     2.08026  0.00694597
        3953     2.31702     2.08032  0.00694447
        3954     2.37493      2.0804  0.00694312
        3955     2.44868     2.08049  0.00694198
        3956     2.51841      2.0806  0.00694111
        3957     2.56978     2.08073  0.00694046
        3958     2.59723     2.08086  0.00693993
        3959     2.60844     2.08099  0.00693946
        3960     2.61379     2.08112  0.00693901
        3961     2.61904     2.08126  0.00693859
        3962     2.61797      2.0814  0.00693816
        3963     2.61245     2.08153   0.0069377
        3964     2.59977     2.08166  0.00693718
        3965     2.59238     2.08179  0.00693663
        3966     2.58497     2.08192  0.00693604
        3967     2.57644     2.08204  0.00693541
        3968     2.55102     2.08216  0.00693467
        3969     2.50454     2.08227  0.00693374
        3970     2.44306     2.08236  0.00693259
        3971     2.38356     2.08243  0.00693126
        3972     2.34306      2.0825  0.00692982
        3973     2.33627     2.08256  0.00692837
        3974     2.36575     2.08263    0.006927
        3975     2.42499     2.08272  0.00692579
        3976     2.50141     2.08282  0.00692485
        3977     2.57118     2.08295   0.0069242
        3978     2.61649     2.08308  0.00692375
        3979     2.62661     2.08322  0.00692336
        3980     2.60188     2.08335  0.00692285
        3981     2.55066     2.08347   0.0069221
        3982     2.48472     2.08357   0.0069211
        3983     2.40836     2.08365  0.00691984
        3984     2.33439     2.08371  0.00691839
        3985     2.26987     2.08376  0.00691681
        3986     2.22553     2.08379  0.00691517
        3987     2.20371     2.08382   0.0069135
        3988     2.20977     2.08386  0.00691184
        3989     2.23421     2.08389  0.00691021
        3990     2.27568     2.08394  0.00690864
        3991     2.32709       2.084  0.00690718
        3992     2.38206     2.08408  0.00690586
        3993     2.43859     2.08417   0.0069047
        3994     2.49965     2.08427  0.00690375
        3995      2.5682     2.08439  0.00690309
        3996     2.64905     2.08453   0.0069028
