#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3780      1.7557     1.65271  0.00162551
        3781     1.72808     1.65273   0.0016252
        3782      1.6996     1.65274  0.00162482
        3783     1.67138     1.65275  0.00162439
        3784     1.64507     1.65274  0.00162397
        3785      1.6226     1.65274  0.00162356
        3786     1.60557     1.65272  0.00162318
        3787     1.59436     1.65271  0.00162282
        3788     1.58787     1.65269  0.00162248
        3789     1.58411     1.65267  0.00162216
        3790     1.58095     1.65265  0.00162184
        3791     1.57667     1.65263  0.00162153
        3792     1.56998     1.65261  0.00162125
        3793     1.56044     1.65259  0.00162101
        3794      1.5494     1.65256  0.00162081
        3795     1.53979     1.65253  0.00162065
        3796     1.53396      1.6525  0.00162053
        3797     1.53174     1.65247  0.00162041
        3798      1.5314     1.65244   0.0016203
        3799     1.53187      1.6524  0.00162018
        3800     1.53356     1.65237  0.00162006
        3801     1.53766     1.65234  0.00161991
        3802     1.54541     1.65231  0.00161973
        3803     1.55759     1.65229   0.0016195
        3804     1.57401     1.65227   0.0016192
        3805     1.59316     1.65225  0.00161885
        3806     1.61264     1.65224  0.00161846
        3807     1.62996     1.65224  0.00161805
        3808     1.64304     1.65223  0.00161762
        3809     1.65035     1.65223   0.0016172
        3810       1.651     1.65223  0.00161677
        3811     1.64507     1.65223  0.00161635
        3812     1.63392     1.65223  0.00161593
        3813     1.62012     1.65222  0.00161553
        3814     1.60714     1.65221  0.00161515
        3815     1.59848     1.65219  0.00161479
        3816     1.59658     1.65218  0.00161443
        3817      1.6021     1.65217  0.00161406
        3818     1.61403     1.65216  0.00161367
        3819     1.63047     1.65215  0.00161326
        3820     1.64952     1.65215  0.00161284
        3821     1.66967     1.65215  0.00161242
        3822     1.68946     1.65216  0.00161203
        3823     1.70709     1.65218  0.00161167
        3824     1.72044      1.6522  0.00161135
        3825     1.72768     1.65222  0.00161105
        3826     1.72799     1.65223  0.00161075
        3827     1.72193     1.65225  0.00161043
        3828     1.71103     1.65227  0.00161008
        3829     1.69702     1.65228   0.0016097
        3830     1.68128     1.65229   0.0016093
        3831     1.66509     1.65229  0.00160888
        3832     1.65019     1.65229  0.00160847
        3833     1.63876     1.65229  0.00160805
        3834     1.63267     1.65228  0.00160764
        3835      1.6326     1.65228  0.00160723
        3836     1.63765     1.65227  0.00160681
        3837     1.64584     1.65227  0.00160639
        3838     1.65492     1.65227  0.00160598
        3839     1.66336     1.65227  0.00160556
        3840     1.67092     1.65228  0.00160515
        3841     1.67883     1.65229  0.00160475
        3842     1.68933      1.6523  0.00160436
        3843     1.70501     1.65231    0.001604
        3844     1.72784     1.65233   0.0016037
        3845     1.75807     1.65236  0.00160352
        3846     1.79345     1.65239  0.00160352
        3847     1.82967     1.65244  0.00160377
        3848     1.86179     1.65249  0.00160427
        3849     1.88561     1.65255    0.001605
        3850     1.89857     1.65262  0.00160586
        3851     1.89994     1.65268  0.00160672
        3852     1.89043     1.65274  0.00160749
        3853     1.87146      1.6528  0.00160807
        3854     1.84468     1.65285  0.00160843
        3855     1.81194     1.65289  0.00160854
        3856     1.77568     1.65292  0.00160844
        3857     1.73921     1.65295  0.00160818
        3858     1.70607     1.65296  0.00160782
        3859     1.67863     1.65297  0.00160742
        3860      1.6572     1.65297    0.001607
        3861     1.64049     1.65297  0.00160659
        3862     1.62687     1.65296  0.00160618
        3863     1.61543     1.65295   0.0016058
        3864     1.60615     1.65294  0.00160543
        3865     1.59945     1.65292  0.00160507
        3866     1.59578     1.65291  0.00160473
        3867     1.59557     1.65289  0.00160438
        3868      1.5991     1.65288  0.00160402
        3869     1.60611     1.65287  0.00160366
        3870     1.61561     1.65286  0.00160327
        3871     1.62599     1.65285  0.00160287
        3872     1.63567     1.65285  0.00160246
        3873     1.64375     1.65284  0.00160205
        3874      1.6504     1.65284  0.00160164
        3875     1.65691     1.65284  0.00160122
        3876     1.66497     1.65285  0.00160081
        3877     1.67532     1.65285  0.00160041
        3878     1.68671     1.65286  0.00160002
        3879     1.69633     1.65287  0.00159965
        3880     1.70128     1.65289  0.00159929
        3881     1.69984      1.6529  0.00159892
        3882     1.69188     1.65291  0.00159854
        3883     1.67868     1.65291  0.00159814
        3884     1.66251     1.65292  0.00159773
        3885     1.64636     1.65291  0.00159732
        3886     1.63354     1.65291  0.00159692
        3887     1.62713      1.6529  0.00159652
        3888     1.62922      1.6529  0.00159612
        3889     1.64007     1.65289  0.00159572
        3890     1.65776      1.6529  0.00159531
        3891     1.67864      1.6529  0.00159491
        3892     1.69857     1.65291  0.00159454
        3893     1.71417     1.65293  0.00159421
        3894      1.7234     1.65295   0.0015939
        3895     1.72544     1.65297   0.0015936
        3896     1.72038     1.65298  0.00159329
        3897     1.70919       1.653  0.00159295
        3898     1.69394     1.65301  0.00159257
        3899     1.67769     1.65301  0.00159218
        3900     1.66392     1.65302  0.00159177
        3901     1.65539     1.65302  0.00159136
        3902     1.65326     1.65302  0.00159095
        3903     1.65701     1.65302  0.00159055
        3904     1.66503     1.65302  0.00159014
        3905     1.67541     1.65303  0.00158975
        3906     1.68641     1.65304  0.00158936
        3907     1.69662     1.65305  0.00158899
        3908     1.70519     1.65306  0.00158864
        3909     1.71181     1.65308  0.00158831
        3910     1.71658     1.65309  0.00158798
        3911     1.71966     1.65311  0.00158767
        3912     1.72087     1.65313  0.00158736
        3913     1.71995     1.65314  0.00158704
        3914     1.71714     1.65316  0.00158672
        3915     1.71356     1.65318  0.00158639
        3916     1.71084     1.65319  0.00158606
        3917     1.71026      1.6532  0.00158572
        3918     1.71196     1.65322  0.00158538
        3919     1.71477     1.65324  0.00158506
        3920     1.71675     1.65325  0.00158474
        3921     1.71627     1.65327  0.00158441
        3922     1.71283     1.65328  0.00158408
        3923     1.70727      1.6533  0.00158374
        3924     1.70131     1.65331  0.00158338
        3925     1.69686     1.65332  0.00158302
        3926     1.69541     1.65333  0.00158265
        3927     1.69772     1.65334  0.00158229
        3928     1.70391     1.65335  0.00158194
        3929     1.71343     1.65337  0.00158161
        3930     1.72517     1.65339  0.00158131
        3931     1.73759     1.65341  0.00158105
        3932     1.74906     1.65343  0.00158084
        3933     1.75831     1.65346  0.00158066
        3934      1.7649     1.65349  0.00158051
        3935     1.76929     1.65352  0.00158039
        3936     1.77273     1.65355  0.00158028
        3937     1.77671     1.65358  0.00158018
        3938     1.78212     1.65361  0.00158012
        3939     1.78842     1.65365  0.00158009
        3940     1.79327     1.65368  0.00158009
        3941     1.79323     1.65372  0.00158008
        3942     1.78512     1.65375  0.00158003
        3943     1.76734     1.65378  0.00157989
        3944     1.74071      1.6538  0.00157965
        3945     1.70852     1.65382  0.00157931
        3946     1.67585     1.65382  0.00157892
        3947     1.64807     1.65382  0.00157852
        3948     1.62905     1.65381  0.00157813
        3949     1.61989     1.65381  0.00157775
        3950     1.61892      1.6538  0.00157738
        3951     1.62272     1.65379    0.001577
        3952     1.62725     1.65378  0.00157661
        3953     1.62849     1.65378  0.00157623
        3954     1.62327     1.65377  0.00157585
        3955     1.61044     1.65376  0.00157549
        3956     1.59201     1.65374  0.00157517
        3957     1.57306     1.65372   0.0015749
        3958     1.55903      1.6537  0.00157469
        3959     1.55196     1.65367   0.0015745
        3960      1.5498     1.65364  0.00157432
        3961      1.5494     1.65362  0.00157414
        3962     1.54934     1.65359  0.00157396
        3963     1.55009     1.65357  0.00157378
        3964     1.55225     1.65354  0.00157359
        3965     1.55504     1.65352  0.00157339
        3966     1.55686     1.65349  0.00157318
        3967     1.55734     1.65347  0.00157297
        3968     1.55855     1.65344  0.00157276
        3969     1.56396     1.65342  0.00157253
        3970     1.57593      1.6534  0.00157225
        3971     1.59354     1.65339  0.00157193
        3972     1.61248     1.65338  0.00157157
        3973     1.62698     1.65337  0.00157118
        3974     1.63235     1.65336   0.0015708
        3975      1.6267     1.65336  0.00157042
        3976     1.61141     1.65335  0.00157006
        3977      1.5908     1.65333  0.00156974
        3978     1.57096     1.65331  0.00156948
        3979     1.55773     1.65329  0.00156927
        3980     1.55446     1.65326  0.00156907
        3981     1.56115     1.65324  0.00156885
        3982     1.57557     1.65322  0.00156858
        3983     1.59491      1.6532  0.00156825
        3984     1.61652     1.65319  0.00156789
        3985     1.63778     1.65319   0.0015675
        3986     1.65597     1.65319   0.0015671
        3987     1.66867      1.6532  0.00156672
        3988     1.67432      1.6532  0.00156633
        3989     1.67259     1.65321  0.00156595
        3990     1.66436     1.65321  0.00156556
        3991     1.65144     1.65321  0.00156516
        3992     1.63602      1.6532  0.00156478
        3993     1.61985      1.6532  0.00156441
        3994     1.60343     1.65318  0.00156407
        3995     1.58597     1.65317  0.00156377
        3996     1.56618     1.65314  0.00156353
        3997     1.54358     1.65312  0.00156337
        3998     1.51956     1.65308  0.00156334
        3999     1.49724     1.65304  0.00156344
