#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         513      3.200000e-02      8.058635e-01      5.291363e-02
         514      5.120000e-01      8.052918e-01      5.281377e-02
         515      3.200000e-02      8.037903e-01      5.273256e-02
         516      3.200000e-02      8.022946e-01      5.265158e-02
         517      5.120000e-01      8.017331e-01      5.255273e-02
         518      3.200000e-02      8.002471e-01      5.247228e-02
         519      1.152000e+00      8.009249e-01      5.237556e-02
         520      2.880000e-01      7.999385e-01      5.228412e-02
         521      1.280000e-01      7.986488e-01      5.219967e-02
         522      1.280000e-01      7.973640e-01      5.211548e-02
         523      0.000000e+00      7.958394e-01      5.203813e-02
         524      3.200000e-02      7.943817e-01      5.195923e-02
         525      3.200000e-02      7.929295e-01      5.188055e-02
         526      1.568000e+00      7.944030e-01      5.180284e-02
         527      5.120000e-01      7.938672e-01      5.170731e-02
         528      8.000000e-01      7.938788e-01      5.160939e-02
         529      2.592000e+00      7.972779e-01      5.162364e-02
         530      2.592000e+00      8.006642e-01      5.163718e-02
         531      8.000000e-01      8.006629e-01      5.153993e-02
         532      4.608000e+00      8.078195e-01      5.193755e-02
         533      6.272000e+00      8.180713e-01      5.284220e-02
         534      8.000000e-01      8.180375e-01      5.274325e-02
         535      8.000000e-01      8.180037e-01      5.264468e-02
         536      5.120000e-01      8.174328e-01      5.254956e-02
         537      1.280000e-01      8.161490e-01      5.246738e-02
         538      8.000000e-01      8.161190e-01      5.236986e-02
         539      8.000000e-01      8.160891e-01      5.227271e-02
         540      1.568000e+00      8.174815e-01      5.219445e-02
         541      1.568000e+00      8.188688e-01      5.211641e-02
         542      5.120000e-01      8.183026e-01      5.202333e-02
         543      2.880000e-01      8.173260e-01      5.193669e-02
         544      1.152000e+00      8.179412e-01      5.184486e-02
         545      1.152000e+00      8.185541e-01      5.175335e-02
         546      1.280000e-01      8.172894e-01      5.167402e-02
         547      1.280000e-01      8.160293e-01      5.159491e-02
         548      1.280000e-01      8.147737e-01      5.151604e-02
         549      5.120000e-01      8.142222e-01      5.142515e-02
         550      5.120000e-01      8.136727e-01      5.133459e-02
         551      1.568000e+00      8.150417e-01      5.125967e-02
         552      3.200000e-02      8.136232e-01      5.118643e-02
         553      0.000000e+00      8.121519e-01      5.111501e-02
         554      1.280000e-01      8.109170e-01      5.103766e-02
         555      3.200000e-02      8.095135e-01      5.096500e-02
         556      3.200000e-02      8.081151e-01      5.089252e-02
         557      1.280000e-01      8.068941e-01      5.081579e-02
         558      3.200000e-02      8.055054e-01      5.074370e-02
         559      1.280000e-01      8.042934e-01      5.066739e-02
         560      1.280000e-01      8.030857e-01      5.059130e-02
         561      2.880000e-01      8.021676e-01      5.050946e-02
         562      3.200000e-02      8.007972e-01      5.043817e-02
         563      2.880000e-01      7.998863e-01      5.035680e-02
         564      2.592000e+00      8.030638e-01      5.036767e-02
         565      8.000000e-01      8.030584e-01      5.027852e-02
         566      2.880000e-01      8.021484e-01      5.019793e-02
         567      3.200000e+00      8.063774e-01      5.028722e-02
         568      2.880000e-01      8.054648e-01      5.020696e-02
         569      1.568000e+00      8.068049e-01      5.013661e-02
         570      1.568000e+00      8.081404e-01      5.006643e-02
         571      3.200000e-02      8.067811e-01      4.999720e-02
         572      3.200000e-02      8.054266e-01      4.992814e-02
         573      1.152000e+00      8.060314e-01      4.984466e-02
         574      8.000000e-01      8.060209e-01      4.975783e-02
         575      1.280000e-01      8.048417e-01      4.968526e-02
         576      3.200000e-02      8.035000e-01      4.961712e-02
         577      3.200000e-02      8.021629e-01      4.954914e-02
         578      0.000000e+00      8.007751e-01      4.948285e-02
         579      1.568000e+00      8.021002e-01      4.941512e-02
         580      2.592000e+00      8.051862e-01      4.942619e-02
         581      1.152000e+00      8.057831e-01      4.934473e-02
         582      8.000000e-01      8.057732e-01      4.925994e-02
         583      1.152000e+00      8.063671e-01      4.917903e-02
         584      1.152000e+00      8.069589e-01      4.909838e-02
         585      1.280000e-01      8.057983e-01      4.902817e-02
         586      3.200000e-02      8.044778e-01      4.896228e-02
         587      0.000000e+00      8.031073e-01      4.889804e-02
         588      2.048000e+00      8.052245e-01      4.886070e-02
         589      1.152000e+00      8.058132e-01      4.878129e-02
         590      5.120000e-01      8.053153e-01      4.870115e-02
         591      5.120000e-01      8.048190e-01      4.862127e-02
         592      2.592000e+00      8.078378e-01      4.863277e-02
         593      8.000000e-01      8.078246e-01      4.855077e-02
         594      1.280000e-01      8.066801e-01      4.848252e-02
         595      2.048000e+00      8.087664e-01      4.844590e-02
         596      3.872000e+00      8.139060e-01      4.863649e-02
         597      8.000000e-01      8.138827e-01      4.855502e-02
         598      3.200000e-02      8.125753e-01      4.849143e-02
         599      3.200000e-02      8.112721e-01      4.842798e-02
         600      5.120000e-01      8.107733e-01      4.834984e-02
         601      3.200000e-02      8.094775e-01      4.828675e-02
         602      5.120000e-01      8.089834e-01      4.820907e-02
         603      5.120000e-01      8.084909e-01      4.813163e-02
         604      0.000000e+00      8.071523e-01      4.807055e-02
         605      2.880000e-01      8.062942e-01      4.799876e-02
         606      1.568000e+00      8.075512e-01      4.793601e-02
         607      1.280000e-01      8.064316e-01      4.787011e-02
         608      1.280000e-01      8.053158e-01      4.780437e-02
         609      1.280000e-01      8.042036e-01      4.773881e-02
         610      3.200000e-02      8.029377e-01      4.767733e-02
         611      3.200000e-02      8.016759e-01      4.761600e-02
         612      2.880000e-01      8.008366e-01      4.754559e-02
         613      8.000000e-01      8.008352e-01      4.746803e-02
         614      0.000000e+00      7.995309e-01      4.740863e-02
         615      1.280000e-01      7.984390e-01      4.734412e-02
         616      0.000000e+00      7.971429e-01      4.728500e-02
         617      3.200000e-02      7.959028e-01      4.722462e-02
         618      1.280000e-01      7.948220e-01      4.716057e-02
         619      2.880000e-01      7.940032e-01      4.709149e-02
         620      5.120000e-01      7.935484e-01      4.701773e-02
         621      2.880000e-01      7.927343e-01      4.694907e-02
         622      3.200000e-02      7.915113e-01      4.688952e-02
         623      3.200000e-02      7.902921e-01      4.683010e-02
         624      8.000000e-01      7.903077e-01      4.675505e-02
         625      4.608000e+00      7.964160e-01      4.707756e-02
         626      2.048000e+00      7.984153e-01      4.704479e-02
         627      1.568000e+00      7.996427e-01      4.698577e-02
         628      2.880000e-01      7.988280e-01      4.691802e-02
         629      2.592000e+00      8.016789e-01      4.692996e-02
         630      2.880000e-01      8.008635e-01      4.686255e-02
         631      5.120000e-01      8.004057e-01      4.679052e-02
         632      1.280000e-01      7.993418e-01      4.672857e-02
         633      3.200000e-02      7.981295e-01      4.667047e-02
         634      3.200000e-02      7.969211e-01      4.661250e-02
         635      0.000000e+00      7.956661e-01      4.655599e-02
         636      2.880000e-01      7.948679e-01      4.648963e-02
         637      1.280000e-01      7.938210e-01      4.642843e-02
         638      1.280000e-01      7.927774e-01      4.636739e-02
         639      1.280000e-01      7.917371e-01      4.630650e-02
         640      1.280000e-01      7.907000e-01      4.624576e-02
         641      3.200000e-02      7.895164e-01      4.618875e-02
         642      8.000000e-01      7.895327e-01      4.611681e-02
         643      5.120000e-01      7.891011e-01      4.604711e-02
         644      1.152000e+00      7.896646e-01      4.597906e-02
         645      5.120000e-01      7.892341e-01      4.590979e-02
         646      1.280000e-01      7.882105e-01      4.585013e-02
         647      2.880000e-01      7.874374e-01      4.578578e-02
         648      8.000000e-01      7.874568e-01      4.571513e-02
         649      3.200000e-02      7.862928e-01      4.565950e-02
         650      3.200000e-02      7.851323e-01      4.560400e-02
         651      1.152000e+00      7.856959e-01      4.553743e-02
         652      1.280000e-01      7.846871e-01      4.547876e-02
         653      5.120000e-01      7.842695e-01      4.541103e-02
         654      2.880000e-01      7.835107e-01      4.534794e-02
         655      1.280000e-01      7.825099e-01      4.528974e-02
         656      0.000000e+00      7.813171e-01      4.523641e-02
         657      0.000000e+00      7.801279e-01      4.518319e-02
         658      2.880000e-01      7.793799e-01      4.512071e-02
         659      2.880000e-01      7.786343e-01      4.505840e-02
         660      5.120000e-01      7.782303e-01      4.499194e-02
         661      2.880000e-01      7.774887e-01      4.492999e-02
         662      1.280000e-01      7.765076e-01      4.487283e-02
         663      2.880000e-01      7.757707e-01      4.481120e-02
         664      1.152000e+00      7.763373e-01      4.474729e-02
         665      1.280000e-01      7.753624e-01      4.469062e-02
         666      1.568000e+00      7.765526e-01      4.463936e-02
         667      1.280000e-01      7.755802e-01      4.458303e-02
         668      1.152000e+00      7.761437e-01      4.451985e-02
         669      3.200000e+00      7.797668e-01      4.460048e-02
         670      5.408000e+00      7.866746e-01      4.506569e-02
         671      2.048000e+00      7.885544e-01      4.503771e-02
         672      1.280000e-01      7.875714e-01      4.498142e-02
