#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2673     1.09437      1.1994  0.00150082
        2674     1.11429     1.19937  0.00150059
        2675     1.14352     1.19935  0.00150018
        2676     1.17237     1.19934  0.00149965
        2677     1.20218     1.19934  0.00149909
        2678     1.23734     1.19935   0.0014986
        2679     1.27266     1.19938  0.00149829
        2680     1.29435     1.19942  0.00149815
        2681     1.29222     1.19945  0.00149799
        2682     1.26703     1.19948  0.00149764
        2683     1.22913     1.19949  0.00149712
        2684     1.19393     1.19948  0.00149657
        2685     1.17481     1.19947  0.00149604
        2686     1.17543     1.19947  0.00149551
        2687     1.18838     1.19946  0.00149496
        2688     1.20252     1.19946   0.0014944
        2689     1.21122     1.19947  0.00149385
        2690     1.21373     1.19947  0.00149331
        2691     1.21108     1.19948  0.00149276
        2692      1.2039     1.19948   0.0014922
        2693     1.19351     1.19948  0.00149165
        2694     1.18307     1.19947  0.00149111
        2695     1.17779     1.19946  0.00149058
        2696     1.18352     1.19946  0.00149004
        2697     1.20201     1.19946  0.00148949
        2698     1.22776     1.19947  0.00148897
        2699     1.25208     1.19949  0.00148855
        2700     1.26906     1.19951  0.00148822
        2701     1.27617     1.19954  0.00148794
        2702     1.27344     1.19957  0.00148764
        2703     1.26378     1.19959  0.00148728
        2704     1.24962     1.19961  0.00148684
        2705     1.22991     1.19962  0.00148633
        2706     1.20378     1.19962  0.00148579
        2707     1.17438     1.19961  0.00148527
        2708     1.14728      1.1996  0.00148484
        2709       1.127     1.19957  0.00148454
        2710     1.11649     1.19954  0.00148431
        2711     1.11809     1.19951  0.00148406
        2712     1.13159     1.19948  0.00148373
        2713     1.15123     1.19946  0.00148329
        2714      1.1669     1.19945  0.00148279
        2715     1.17168     1.19944  0.00148228
        2716     1.16856     1.19943  0.00148178
        2717     1.16936     1.19942  0.00148127
        2718     1.18561     1.19942  0.00148074
        2719     1.21739     1.19942  0.00148021
        2720     1.25233     1.19944  0.00147979
        2721     1.27628     1.19947  0.00147951
        2722     1.28416      1.1995   0.0014793
        2723     1.28043     1.19953  0.00147905
        2724     1.27066     1.19956  0.00147874
        2725     1.25529     1.19958  0.00147834
        2726     1.23302     1.19959  0.00147785
        2727     1.20798     1.19959  0.00147731
        2728     1.18875     1.19959  0.00147677
        2729       1.179     1.19958  0.00147625
        2730     1.17472     1.19957  0.00147574
        2731     1.17257     1.19956  0.00147523
        2732     1.17352     1.19955  0.00147472
        2733     1.17732     1.19954  0.00147421
        2734     1.17869     1.19954  0.00147369
        2735     1.17126     1.19953  0.00147318
        2736     1.15492     1.19951  0.00147274
        2737      1.1393     1.19949  0.00147236
        2738     1.13663     1.19946    0.001472
        2739      1.1502     1.19945  0.00147158
        2740     1.17361     1.19944  0.00147107
        2741     1.19923     1.19944  0.00147053
        2742     1.22325     1.19945  0.00147002
        2743     1.24417     1.19946  0.00146958
        2744     1.25962     1.19948   0.0014692
        2745      1.2664     1.19951  0.00146887
        2746     1.26455     1.19953  0.00146853
        2747     1.25826     1.19955  0.00146815
        2748     1.25115     1.19957  0.00146773
        2749     1.24427     1.19959  0.00146729
        2750     1.23853      1.1996  0.00146682
        2751     1.23497     1.19962  0.00146635
        2752     1.23146     1.19963  0.00146586
        2753     1.22218     1.19964  0.00146535
        2754     1.20367     1.19964  0.00146482
        2755     1.18053     1.19963   0.0014643
        2756     1.16259     1.19962  0.00146383
        2757     1.15681      1.1996  0.00146339
        2758     1.16467     1.19959  0.00146291
        2759     1.18496     1.19958  0.00146239
        2760     1.21308     1.19959  0.00146187
        2761     1.23825      1.1996  0.00146141
        2762     1.24782     1.19962  0.00146098
        2763     1.23741     1.19963  0.00146052
        2764      1.2144     1.19964     0.00146
        2765     1.19037     1.19964  0.00145947
        2766     1.17194     1.19963  0.00145898
        2767     1.15945     1.19961  0.00145852
        2768     1.15118     1.19959   0.0014581
        2769     1.14693     1.19957   0.0014577
        2770     1.14789     1.19956  0.00145729
        2771     1.15334     1.19954  0.00145686
        2772     1.15911     1.19952  0.00145641
        2773     1.16052     1.19951  0.00145595
        2774     1.15581     1.19949  0.00145551
        2775      1.1472     1.19948  0.00145511
        2776     1.14106     1.19945  0.00145474
        2777     1.14624     1.19944  0.00145434
        2778      1.1682     1.19942  0.00145386
        2779     1.20408     1.19943  0.00145334
        2780     1.24462     1.19944  0.00145291
        2781     1.28024     1.19947  0.00145267
        2782     1.30346     1.19951  0.00145263
        2783     1.30725     1.19955  0.00145263
        2784     1.28789     1.19958  0.00145245
        2785     1.25133      1.1996  0.00145205
        2786     1.21259      1.1996  0.00145154
        2787     1.18897      1.1996  0.00145102
        2788     1.19214      1.1996   0.0014505
        2789     1.22191      1.1996     0.00145
        2790     1.26727     1.19963  0.00144969
        2791     1.31381     1.19967  0.00144974
        2792     1.34913     1.19972  0.00145021
        2793     1.36429     1.19978  0.00145089
        2794     1.35464     1.19984  0.00145143
        2795     1.32077     1.19988  0.00145155
        2796     1.26889      1.1999  0.00145125
        2797     1.20916     1.19991  0.00145073
        2798     1.15099     1.19989  0.00145032
        2799     1.09964     1.19985  0.00145024
        2800     1.05864      1.1998   0.0014506
        2801     1.03245     1.19974  0.00145131
        2802     1.02425     1.19968  0.00145215
        2803     1.03454     1.19962  0.00145282
        2804     1.06153     1.19957  0.00145314
        2805      1.0999     1.19954  0.00145305
        2806     1.14117     1.19952  0.00145269
        2807      1.1765     1.19951  0.00145219
        2808     1.20015     1.19951  0.00145167
        2809     1.21243     1.19951  0.00145116
        2810     1.21939     1.19952  0.00145067
        2811     1.22779     1.19953  0.00145018
        2812     1.24149     1.19955  0.00144974
        2813     1.26006     1.19957  0.00144939
        2814     1.27585     1.19959  0.00144913
        2815     1.27512     1.19962  0.00144886
        2816     1.24745     1.19964  0.00144845
        2817     1.19578     1.19964  0.00144793
        2818     1.13744     1.19961  0.00144759
        2819     1.09448     1.19958  0.00144755
        2820     1.08151     1.19954  0.00144765
        2821     1.10253      1.1995  0.00144754
        2822     1.15336     1.19948  0.00144712
        2823     1.22159     1.19949  0.00144663
        2824     1.28726     1.19952  0.00144645
        2825      1.3296     1.19957  0.00144667
        2826     1.33567     1.19962  0.00144696
        2827      1.3063     1.19966  0.00144694
        2828     1.25781     1.19968  0.00144658
        2829     1.21542     1.19968  0.00144607
        2830     1.19821     1.19968  0.00144556
        2831      1.2102     1.19969  0.00144506
        2832     1.24253      1.1997  0.00144463
        2833     1.28039     1.19973   0.0014444
        2834     1.31193     1.19977  0.00144443
        2835     1.33249     1.19982  0.00144468
        2836     1.33982     1.19986  0.00144501
        2837     1.32751     1.19991   0.0014452
        2838     1.28925     1.19994  0.00144504
        2839     1.22872     1.19995  0.00144456
        2840     1.16059     1.19994  0.00144412
        2841     1.10151      1.1999  0.00144403
        2842     1.06237     1.19985  0.00144433
        2843     1.04683      1.1998  0.00144483
        2844     1.05112     1.19975  0.00144526
        2845     1.06466      1.1997  0.00144554
        2846      1.0756     1.19966  0.00144569
        2847      1.0786     1.19961   0.0014458
        2848     1.07765     1.19957  0.00144593
        2849     1.08236     1.19953  0.00144601
        2850     1.10073      1.1995  0.00144592
        2851     1.13337     1.19947  0.00144559
        2852     1.17288     1.19946  0.00144512
        2853     1.20943     1.19947  0.00144461
        2854     1.23844     1.19948  0.00144417
        2855     1.26147      1.1995  0.00144383
        2856     1.28014     1.19953   0.0014436
        2857     1.29292     1.19956  0.00144347
        2858     1.29773      1.1996  0.00144337
        2859     1.29508     1.19963  0.00144325
        2860     1.28827     1.19966  0.00144308
        2861     1.28156     1.19969  0.00144286
        2862     1.27789     1.19972  0.00144261
        2863      1.2773     1.19974  0.00144236
        2864     1.27815     1.19977  0.00144212
        2865     1.27908      1.1998  0.00144188
        2866     1.27895     1.19983  0.00144164
        2867      1.2758     1.19985  0.00144138
        2868     1.26732     1.19988  0.00144107
        2869     1.25166      1.1999  0.00144068
        2870     1.22716     1.19991  0.00144021
        2871     1.19259      1.1999  0.00143971
        2872     1.14865     1.19988  0.00143932
        2873     1.09976     1.19985  0.00143924
        2874     1.05416      1.1998  0.00143964
        2875     1.02189     1.19974  0.00144046
        2876     1.01143     1.19967  0.00144145
        2877     1.02598     1.19961  0.00144221
        2878     1.06079     1.19956  0.00144252
        2879     1.10401     1.19953   0.0014424
        2880     1.14254     1.19951  0.00144203
        2881     1.16888      1.1995  0.00144157
        2882     1.18299     1.19949  0.00144108
        2883     1.18949     1.19949  0.00144059
        2884     1.19339     1.19949  0.00144009
        2885     1.19484     1.19949  0.00143959
        2886     1.18999     1.19948   0.0014391
        2887     1.17961     1.19948  0.00143862
        2888     1.17224     1.19947  0.00143815
        2889      1.1789     1.19946  0.00143767
        2890     1.20542     1.19946  0.00143717
        2891     1.24695     1.19948  0.00143677
        2892     1.28793     1.19951   0.0014366
