#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3698     9.80593     9.66049  0.00596456
        3699     9.77168     9.66052  0.00596303
        3700     9.72425     9.66054  0.00596144
        3701     9.64376     9.66053  0.00595983
        3702     9.54508      9.6605   0.0059583
        3703      9.4672     9.66045  0.00595692
        3704     9.45387      9.6604  0.00595557
        3705     9.50719     9.66035  0.00595411
        3706     9.59912     9.66034  0.00595253
        3707     9.65168     9.66034  0.00595092
        3708     9.61572     9.66032  0.00594933
        3709      9.5274     9.66029  0.00594783
        3710     9.46615     9.66024  0.00594646
        3711     9.46984     9.66018  0.00594508
        3712     9.53017     9.66015  0.00594358
        3713     9.61106     9.66014  0.00594199
        3714      9.7153     9.66015  0.00594041
        3715     9.83282      9.6602  0.00593899
        3716     9.92875     9.66027  0.00593784
        3717      9.9748     9.66035  0.00593684
        3718     9.94815     9.66043  0.00593575
        3719      9.8518     9.66048  0.00593438
        3720     9.71749      9.6605   0.0059328
        3721     9.58751     9.66048  0.00593124
        3722     9.49947     9.66044   0.0059298
        3723     9.47215     9.66038  0.00592843
        3724       9.498     9.66034  0.00592699
        3725     9.55507     9.66031  0.00592547
        3726     9.63567     9.66031  0.00592388
        3727     9.72234     9.66032  0.00592232
        3728     9.81088     9.66036  0.00592087
        3729     9.89127     9.66043   0.0059196
        3730     9.92843      9.6605  0.00591845
        3731     9.90497     9.66056  0.00591723
        3732     9.85679     9.66061  0.00591588
        3733     9.83001     9.66066  0.00591447
        3734      9.8523     9.66071   0.0059131
        3735     9.90632     9.66078  0.00591189
        3736     9.96389     9.66086  0.00591086
        3737     9.99595     9.66095  0.00590996
        3738     9.99346     9.66104  0.00590905
        3739     9.94792     9.66111  0.00590797
        3740     9.84007     9.66116  0.00590658
        3741     9.67271     9.66116    0.005905
        3742     9.47919     9.66112  0.00590362
        3743      9.3313     9.66103   0.0059027
        3744     9.25823     9.66092  0.00590211
        3745     9.23735     9.66081  0.00590162
        3746     9.23505     9.66069  0.00590113
        3747     9.21034     9.66057  0.00590078
        3748     9.17299     9.66044  0.00590064
        3749     9.13898      9.6603  0.00590071
        3750     9.15836     9.66017  0.00590065
        3751     9.25982     9.66006  0.00590005
        3752     9.42948        9.66  0.00589879
        3753     9.63114     9.65999  0.00589723
        3754     9.81548     9.66004   0.0058958
        3755     9.94016     9.66011   0.0058947
        3756     9.97075     9.66019  0.00589371
        3757     9.89771     9.66026  0.00589248
        3758     9.76522     9.66028  0.00589098
        3759     9.62863     9.66028  0.00588942
        3760     9.52628     9.66024  0.00588796
        3761     9.48226     9.66019  0.00588659
        3762       9.514     9.66015  0.00588515
        3763     9.61016     9.66014   0.0058836
        3764     9.74673     9.66016  0.00588208
        3765     9.88751     9.66022  0.00588083
        3766     9.96203      9.6603  0.00587982
        3767      9.9422     9.66038  0.00587873
        3768       9.808     9.66042   0.0058773
        3769     9.63019     9.66041  0.00587575
        3770     9.46694     9.66036  0.00587441
        3771     9.39262     9.66029  0.00587328
        3772     9.40574     9.66022  0.00587211
        3773     9.46971     9.66017  0.00587077
        3774     9.53885     9.66014  0.00586931
        3775     9.57995     9.66012  0.00586779
        3776     9.62121     9.66011  0.00586625
        3777     9.71068     9.66012  0.00586471
        3778     9.86688     9.66017  0.00586341
        3779     10.0677     9.66028  0.00586285
        3780      10.238     9.66044  0.00586329
        3781     10.3054     9.66061  0.00586422
        3782     10.2286     9.66076  0.00586459
        3783      10.034     9.66085  0.00586387
        3784     9.77532     9.66089   0.0058624
        3785     9.54661     9.66085  0.00586093
        3786     9.43274     9.66079  0.00585969
        3787     9.46495     9.66074  0.00585837
        3788     9.62864     9.66073  0.00585683
        3789     9.83713     9.66078  0.00585547
        3790     10.0117     9.66087  0.00585466
        3791     10.0837     9.66099  0.00585418
        3792     10.0323     9.66108  0.00585345
        3793     9.88202     9.66114   0.0058522
        3794     9.68816     9.66115  0.00585066
        3795     9.49092      9.6611  0.00584929
        3796     9.32263     9.66101  0.00584843
        3797     9.20272     9.66089  0.00584813
        3798     9.13862     9.66076  0.00584821
        3799     9.15546     9.66062  0.00584818
        3800     9.26134     9.66052  0.00584759
        3801     9.46452     9.66047  0.00584628
        3802     9.74133     9.66049  0.00584478
        3803     10.0014     9.66058  0.00584393
        3804      10.134      9.6607  0.00584372
        3805     10.0675     9.66081  0.00584316
        3806      9.8373     9.66086  0.00584181
        3807     9.56466     9.66083  0.00584033
        3808     9.34593     9.66075  0.00583938
        3809      9.2479     9.66064  0.00583885
        3810     9.28164     9.66054  0.00583817
        3811     9.42146     9.66048  0.00583697
        3812     9.61532     9.66046  0.00583545
        3813     9.80649      9.6605  0.00583405
        3814     9.97916     9.66059  0.00583312
        3815     10.0945      9.6607   0.0058327
        3816     10.1299     9.66082  0.00583247
        3817     10.0782     9.66093  0.00583196
        3818     9.93462       9.661  0.00583088
        3819     9.71795     9.66102  0.00582937
        3820     9.49308     9.66098  0.00582801
        3821     9.34279     9.66089  0.00582708
        3822     9.31127      9.6608  0.00582627
        3823     9.37327     9.66073  0.00582523
        3824     9.44692     9.66067  0.00582398
        3825     9.49315     9.66063  0.00582262
        3826     9.50935     9.66059  0.00582123
        3827      9.5338     9.66055   0.0058198
        3828      9.6002     9.66054  0.00581831
        3829     9.71432     9.66055   0.0058168
        3830      9.8761     9.66061  0.00581556
        3831     10.0573     9.66071  0.00581496
        3832     10.1879     9.66085  0.00581507
        3833     10.1898     9.66099  0.00581519
        3834      10.034     9.66108  0.00581449
        3835     9.79786     9.66112  0.00581308
        3836     9.60095      9.6611  0.00581159
        3837     9.49154     9.66106  0.00581024
        3838     9.48774     9.66101   0.0058089
        3839     9.54905     9.66099  0.00580746
        3840     9.62205     9.66098  0.00580596
        3841     9.66929     9.66098  0.00580445
        3842     9.66677     9.66098  0.00580294
        3843     9.61149     9.66097  0.00580144
        3844     9.52017     9.66093  0.00580005
        3845     9.42656     9.66087  0.00579886
        3846     9.35785     9.66079  0.00579789
        3847     9.32354      9.6607  0.00579704
        3848     9.31216     9.66061  0.00579624
        3849     9.29942     9.66052   0.0057955
        3850     9.29801     9.66042  0.00579476
        3851     9.33855     9.66034  0.00579385
        3852     9.42784     9.66028  0.00579266
        3853     9.54836     9.66025  0.00579123
        3854     9.68506     9.66026  0.00578973
        3855     9.81059      9.6603  0.00578836
        3856     9.93238     9.66037  0.00578729
        3857     10.0468     9.66047  0.00578666
        3858     10.1412     9.66059   0.0057865
        3859     10.2192     9.66074  0.00578681
        3860     10.2921      9.6609  0.00578762
        3861     10.3546     9.66108  0.00578891
        3862     10.4089     9.66127  0.00579065
        3863     10.4165     9.66147  0.00579245
        3864     10.3721     9.66165  0.00579387
        3865     10.2643     9.66181  0.00579447
        3866     10.1157     9.66193  0.00579416
        3867     9.95329       9.662  0.00579315
        3868     9.79049     9.66203  0.00579175
        3869     9.63222     9.66203  0.00579026
        3870     9.44524     9.66197  0.00578903
        3871      9.2049     9.66185  0.00578874
        3872     8.98469     9.66168  0.00578989
        3873     8.90166     9.66148  0.00579172
        3874     8.99153     9.66131   0.0057928
        3875     9.20291     9.66119  0.00579252
        3876     9.47214     9.66114  0.00579123
        3877     9.68242     9.66115  0.00578974
        3878     9.76507     9.66117  0.00578831
        3879     9.72267     9.66119  0.00578684
        3880     9.61887     9.66118  0.00578535
        3881     9.50284     9.66114  0.00578401
        3882     9.42837     9.66108  0.00578283
        3883     9.44519     9.66102  0.00578161
        3884      9.5463     9.66099  0.00578019
        3885     9.66531     9.66099  0.00577871
        3886     9.73924     9.66101  0.00577725
        3887     9.73046     9.66103  0.00577579
        3888     9.67146     9.66103  0.00577431
        3889     9.59653     9.66102  0.00577285
        3890     9.51928     9.66098  0.00577148
        3891     9.47584     9.66093  0.00577019
        3892     9.48042     9.66089   0.0057689
        3893     9.51992     9.66085  0.00576753
        3894     9.58606     9.66083  0.00576608
        3895      9.6547     9.66083   0.0057646
        3896     9.71598     9.66084  0.00576314
        3897     9.74544     9.66087   0.0057617
        3898     9.72661     9.66088  0.00576025
        3899     9.69055     9.66089  0.00575877
        3900     9.70148      9.6609  0.00575731
        3901     9.76336     9.66093  0.00575589
        3902      9.8715     9.66098  0.00575467
        3903     9.96418     9.66106  0.00575372
        3904     10.0077     9.66115  0.00575293
        3905     9.95006     9.66122  0.00575193
        3906      9.7936     9.66126  0.00575056
        3907     9.59631     9.66124  0.00574911
        3908     9.42055     9.66118  0.00574797
        3909     9.31315     9.66109  0.00574719
        3910      9.2785     9.66099  0.00574655
        3911     9.29105      9.6609  0.00574586
        3912     9.32665     9.66081  0.00574503
        3913     9.37138     9.66074  0.00574403
        3914      9.4115     9.66067  0.00574292
        3915     9.47987     9.66063  0.00574164
        3916     9.56016      9.6606  0.00574023
